url,title,date,content,category
https://www.dhakatribune.com/sport/cricket/380652/bcb-monitoring-security-of-bangladesh-players-in,BCB monitoring security of Bangladesh players in PSL,"07 May 2025, 08:55 PM","The board has been in regular contact with leg-spinner Rishad Hossain and fast bowler Nahid Rana, who are currently playing in the ongoing PSL The Bangladesh Cricket Board is closely monitoring the evolving security situation over the past 24 hours. The safety and well-being of Bangladeshi players currently playing in the Pakistan Super League remain the board's top priority, according to a BCB press release issued Wednesday. The board has been in regular contact with leg-spinner Rishad Hossain and fast bowler Nahid Rana, who are currently playing in the ongoing PSL. BCB president Faruk Ahmed is also personally keeping track of the developments and has spoken directly with PSL CEO Salman Naseer to ensure the players' safety and peace of mind, the release added. ""The BCB is in active coordination with the PCB and the Bangladesh High Commission in Islamabad to ensure that all necessary measures are in place to guarantee the security of our players,"" the release said. The BCB appreciates the cooperation extended by the PCB and the Bangladesh High Commission and will continue to assess the situation.",sports
https://www.dhakatribune.com/sport/football/380570/arsenal-determined-to-make-a-statement-against-psg,Arsenal determined to make a statement against PSG in UCL semi,"07 May 2025, 08:17 AM","PSG hold the advantage coming into Wednesday's match after Dembele's early goal gave them a narrow victory at Emirates Stadium a week ago Arsenal's Declan Rice insisted Tuesday the Gunners are confident they can ""deliver something special"" by overturning a 1-0 first-leg deficit when they face Paris Saint-Germain in the French capital in the return match of their Champions League semi-final tie. ""We're here to win the game. We're here to make a statement. We want to get to the final. So we need to be ready to go and do that,"" Rice told reporters at Parc des Princes on the eve of Wednesday's showdown. ""We need to have big balls and we need to go out there on the biggest stage and show that we're ready to play at this level. ""It's going to be the biggest night in this club's history if we can get to the final. So we're fully ready to go."" PSG hold the advantage coming into Wednesday's match after Ousmane Dembele's early goal gave them a narrow victory at Emirates Stadium a week ago. However, both Rice and Arsenal coach Mikel Arteta said they believed they could get the better of a side who have eliminated Premier League opposition in each of the last two rounds, knocking out Liverpool in the last 16 and Aston Villa in the quarter-finals. ""I think you need to have full belief,"" Rice said. ""We certainly have that as a group. I think if we are the best versions of ourselves tomorrow night - and we know we can be that - there is no stopping us getting into that final."" The England star said Arsenal could lean on the experience of facing reigning European champions Real Madrid in Spain in the last round, when Arteta's team won 2-1 to progress 5-1 on aggregate. ""When we went to the Bernabeu the other week there were a lot of questions about whether we could rise to that occasion,"" said Rice, who scored two wonderful free-kicks in the first leg of that tie. ""We obviously had a 3-0 lead but there was still so much talk about them coming back and playing at the Bernabeu and we had not experienced that before. ""But I think as a group we handled that amazingly well. We have proved that we can handle big situations and tomorrow night is another massive step for this team."" Arsenal have to win on the night if they are to make it to Munich later this month for the Champions League final for the second time in the club's history. That means someone will need to step up and make themselves a hero, just as Rice did against Real in the last round. ""In that game against Real Madrid, obviously I was able to produce two free-kicks which were incredible, but tomorrow night is set up for someone else to maybe get that magic moment. ""Hopefully we can deliver something special."" Arteta, who used to play for PSG, said his side did not deserve to lose in the first leg and called on them to rise to the occasion once again by securing the Gunners' first appearance in the final of Europe's elite club competition since 2006. ""We are a win away from being in the Champions League final, in one of the most beautiful cities in the world, against a great opponent. It doesn't get much better than that,"" he said. ""We are here to make history."" Arteta said Dutch defender Jurrien Timber's fitness would be assessed Tuesday evening before a decision would be taken on whether he could feature. However, Riccardo Calafiori travelled with the squad to Paris and is fit - the Italian has not played since the last 16, second leg against PSV Eindhoven on March 12. Earlier, PSG coach Luis Enrique declared first-leg match-winner Dembele fit to play despite coming off with a hamstring issue in London last week.",sports
https://www.dhakatribune.com/sport/cricket/380569/gujarat-edge-mumbai-in-last-ball-thriller-to-top,Gujarat edge Mumbai in last-ball thriller to top table,"07 May 2025, 08:06 AM","Gujarat jumped to the top of the 10-team table and pushed Mumbai, whose winning streak of 6 matches came to an end, to 4th Hardik Pandya missed a shy at the stumps to force a Super Over as Gujarat Titans edged out Mumbai Indians by three wickets from the final ball in a rain-hit Indian Premier League clash Tuesday to top the table. Gujarat started strongly in their initial chase of 156 with a second-wicket stand of 72 between skipper Shubman Gill, who fell to an inspired Jasprit Bumrah after a rain break, and Jos Buttler at Mumbai's Wankhede Stadium. Bad weather interrupted play twice and after the second delay the victory target was revised to 147 from 19 overs, leaving Gujarat needing 15 from the final six balls. Rahul Tewatia began with a four off Deepak Chahar and Gerald Coetzee smashed a six on the third ball before holing out on the fifth with only one run required to win. But No 9 Arshad Khan stole a single off the final ball after hitting it to Pandya at mid-off, as the former Gujarat skipper, now Mumbai captain, missed the wicket with his throw from close range. Gujarat jumped to the top of the 10-team table and pushed Mumbai, whose winning streak of six matches came to an end, to fourth. The top four teams after the league phase will make the playoffs, with the final on May 25 in Kolkata. Gujarat were cruising at 113/2 after the first rain break when Bumrah, who returned figure of 2/19, bowled Gill for a 46-ball 43 and fellow quick Trent Boult trapped impact substitute Sherfane Rutherford leg before wicket for 28. Bumrah rattled the stumps of the big-hitting Shahrukh Khan and Gujarat slipped to 126/6 when Rashid Khan was out for two. Tewatia and Coetzee were batting when rain stopped play for the second time with Gujarat behind the Duckworth-Lewis-Stern par score at 132/6, but after a long wait achieved a nail-biting victory. Mumbai were restricted to 155/8 despite Will Jacks' 53 and a late cameo of 27 by Corbin Bosch. Pace spearhead Mohammed Siraj claimed a wicket from just the second ball when he got Mumbai's South African opener Ryan Rickelton caught out for two. Gujarat's fielders then dropped three catches, including two reprieves to Jacks who counter-attacked after the fall of Rohit Sharma, for seven. England batter Jacks, along with Suryakumar Yadav, who made 35, put on 71 runs for the third wicket. Sai Kishore broke the stand with his left-arm spin to cut short Suryakumar's 24-ball knock and trigger a collapse. Afghanistan leg-spinner Rashid sent back Jacks after the batsman's first half-century for Mumbai. Pandya, Tilak Varma and Naman Dhir were dismissed in quick succession as Mumbai slipped to 123/7 in 16.2 overs. South Africa's Bosch, who got out in the final over and was later replaced by a concussion substitute having been hit on the helmet, put together 27 for the eighth wicket with Chahar. 56TH MATCH Mumbai Indians 155/8 (Jacks 53, Kishore 2/34) lost to Gujarat Titans 147/7 in 19 overs (Gill 43, Bumrah 2/19) by 3 wickets (DLS method)",sports
https://www.dhakatribune.com/sport/football/380568/frattesi-shoots-inter-into-ucl-final-after-barca,Frattesi shoots Inter into UCL final after Barca epic,"07 May 2025, 07:58 AM","Frattesi won a tie for the ages under a downpour in Milan when he lashed home in the 99th minute after great play from Thuram, sending a packed and rocking San Siro wild with joy Davide Frattesi fired Inter Milan into the Champions League final Tuesday with an extra-time winner which gave the Italians a stunning 4-3 triumph over Barcelona, 7-6 on aggregate. Italy midfielder Frattesi won a tie for the ages under a downpour in Milan when he lashed home in the 99th minute after great play from Marcus Thuram, sending a packed and rocking San Siro wild with joy. Simone Inzaghi's team will face either Arsenal or Paris Saint-Germain at the end of this month in Munich, where they will feel they have a great chance to be crowned kings of Europe for a fourth time after coming out on top in an epic contest. Frattesi has become something of a super-sub for Inter and he struck late just as he did in the first leg of his team's quarter-final win over Bayern Munich. ""It's just incredible, I don't know what to say. I thought after the Bayern game I couldn't ever feel the same emotions, but tonight was even more incredible,"" said Frattesi to Sky Sport. “This has been my career, really. I wasn't blessed with incredible talent, but I never give up and always believe and this is the reward for all my effort and dedication."" Tuesday's triumph saved Inter's season as their bid for the treble went up in smoke after getting past Bayern. Inter conceded top spot in Serie A to Napoli, who are favourites to claim the domestic league title, while AC Milan dumped them out of the Italian Cup. But Inter ended Barca's hopes for the quadruple and head into the final weeks of the season buoyant with a second Champions League final in three seasons to look forward to. ""We know that there are two really strong teams in the other semi. But you have to play to win any final,"" said Federico Dimarco. Barca now have to try to maintain their four-point lead over Real Madrid at the top of LaLiga Sunday after missing out on a chance to claim every trophy available this season. ""The truth is we are sad. We wanted to get to the final, we were having a great Champions League campaign,"" said Ronald Araujo to Movistar. ""We were very close and it got away from us."" Frattesi's winning goal, his seventh of the season and probably the most important of his career, was all the more incredible for the fact that Inter should by rights have already been eliminated. The hosts were heading out with two minutes remaining of regular time when Raphinha completed a comeback from two goals down at half-time and gave Barca a 3-2 lead on the night. But Francesco Acerbi stunned everyone in the stadium, not least the already-celebrating Barca supporters, when he forced home Denzel Dumfries' cross in the second minute of added time. That goal came as a bolt from the blue as Barca had been by far the better team in the second half of normal time after going in at the break behind to a brilliant Lautaro Martinez goal and Hakan Calhanoglu's penalty in first half stoppage-time. Eric Garcia and Dani Olmo pulled Barca level with goals in the 54th and 60th minutes, both from sumptuous Gerard Martin deliveries, and Yann Sommer had to be at his best to keep Inter within touching distance. Sommer made possibly the save of the season between Barca's first two goals, somehow stopping Eric Garcia from finishing off a lightning Barca counter-attack. And the Swiss ended up being crucial again in the 113th minute when he pulled off another miraculous save from Lamine Yamal, who hit the post just before Acerbi's equaliser. Inter then held off Barca as the home fans held their breath before unleashing a mighty roar at the final whistle of the match of the season.  RESULT Inter 4 (Martinez 21, Calhanoglu 45-P, Acerbi 90+3, Frattesi 99) Barcelona 3 (Garcia 54, Olmo 60, Raphinha 87) aet Inter won 7-6 on aggregate",sports
https://www.dhakatribune.com/sport/football/380567/ex-french-interior-minister-apologises-for-2022,Ex-French interior minister apologises for 2022 UCL fiasco,"07 May 2025, 07:50 AM","Ex-French interior minister Gerald Darmanin Monday apologised for the 1st time to Liverpool supporters for the policing operation at the 2022 Champions League final in Paris Ex-French interior minister Gerald Darmanin Monday apologised for the first time to Liverpool supporters for the policing operation at the 2022 Champions League final in Paris. Darmanin, now justice minister, said ""we got the measures wrong"" in an interview broadcast on YouTube. The final between Liverpool and Real Madrid at the Stade de France was overshadowed by a 37-minute delay to kick-off as fans struggled to access the entrances after being funnelled into overcrowded bottlenecks as they approached the stadium. Darmanin initially blamed Liverpool fans for the disorder and claimed many had turned up without tickets. Three years on, he admitted in the interview that the authorities had got it wrong. ""Yes, it was a failure,"" said Darmanin. ""Because I hadn't checked what was happening properly, which was my mistake, and because I gave in to preconceived ideas. ""I apologise to Liverpool fans. Of course they were right to (feel angry)."" Nervy police fired tear gas towards thousands of supporters locked behind metal fences on the perimeter of the stadium. Liverpool fans had to suffer a series of false claims in the aftermath of the chaos. European football's governing body UEFA initially tried to pin the blame on supporters arriving late despite thousands having been held for hours outside the stadium before kick-off.  The French authorities then claimed an ""industrial-scale fraud"" of fake tickets was the problem. A French Senate enquiry later concluded that poorly-executed security arrangements were the cause of the mayhem. An independent report found UEFA bore ""primary responsibility"" for the failures which almost led to the match becoming a ""mass fatality catastrophe"". The report added it was ""remarkable"" that no one was killed on the night of the final. Real won the final 1-0. ",sports
https://www.dhakatribune.com/bangladesh/politics/381458/dr-abdul-moyeen-khan-holding-a-national-election,Moyeen Khan: Holding a national election quickly is the only way to restore democracy,"17 May 2025, 12:14 PM","BNP Standing Committee member Dr Abdul Moyeen Khan has said that restoring democracy in Bangladesh is only possible through a quick and fair national election.  He made the remarks on Saturday at 11am, while speaking to journalists after paying tribute at the grave of BNP founder and former president Ziaur Rahman in Sher-e-Bangla Nagar, marking the 18th founding anniversary of the Nationalist Baul Dal, reports Bangla Tribune. A large number of leaders and activists from across the country participated in the event. Dr Moyeen Khan said: “After achieving independence in 1971, one party destroyed democracy and established a one-party Baksal system. They have always ignored public opinion. As a result, their fall came through the student-people’s movement in 2024.” He also said: “BNP does not believe in politics of vengeance. The BNP wants to build the country together with all democracy-loving people.” Speaking about Ziaur Rahman, he said: “Shaheed Zia did not do politics from the comfort of Bangabhaban. He went to the grassroots and organized the party. He was a man of extraordinary talent. He supported arts and literature. He brought rural artists into the spotlight and took them on foreign tours. He upheld rural ideals, not urban elitism.” He further said: “Ziaur Rahman declared independence on March 26 and revolted against the Pakistan Army, leading with courage and without concern for his own life.” Also present at the event were Nationalist Baul Dal President Rafiqul Islam Tuhin, Mehedi Hasan Tuhin, and Joint Secretary General of the Nationalist Weavers’ Party Dr Kazi Monir, along with other central leaders.",politics
https://www.dhakatribune.com/bangladesh/politics/381433/bnp-pledges-easier-internet-access-multilingual,"BNP pledges easier internet access, multilingual education if voted to power","16 May 2025, 10:36 PM","'All the reforms in this country have happened under BNP’s leadership,' says BNP leader Salahuddin Ahmed If voted into power with public support, the Bangladesh Nationalist Party (BNP) aims to ensure easy access to the internet across the country and introduce multilingual education. Salahuddin Ahmed, a member of BNP’s Standing Committee, expressed this aspiration on Thursday at a joint seminar in Khulna organized by three of the party's affiliated wings: Jubo Dal, Swechchhasebak Dal, and Chhatra Dal. Delivering the keynote speech, Salahuddin said: “We must learn languages, at least two. I myself have learned another language. If we come to power in the future, we will take initiatives to teach at least two languages alongside the mother tongue.” Highlighting the party’s contributions to national reforms in the past, he said: “All the reforms in this country have happened under BNP’s leadership. It was our leader, Ziaur Rahman, who declared the Liberation War. He established multi-party democracy. The parliamentary government system post-1990 and the introduction of the caretaker government were also brought by BNP. ""Democracy will return again under the leadership of Tarique Rahman.” He added: “Before the fall of the autocratic regime in 2023, we announced a 31-point outline for national reform. These 31 points have now become an epic of Bangladeshi politics.” Criticizing the Awami League, the BNP leader said: “In the last 15 years, the Awami League has established a rule of thieves. They destroyed the country and then fled. BNP has placed its 31-point roadmap before the people to rebuild Bangladesh from this wreckage.” He urged for the establishment of ""good politics"" to counter the Awami League’s ""dirty politics,"" saying: “The history of the Awami League is a history of bad politics. We must establish good politics in its place. Only then will the Awami-style one-party system never rise again.” Speaking to participants at the seminar, their concerns and expectations came to light. Arafat Hossain, a student from Bagerhat, said: “I’m studying at university, but I’m constantly anxious about what awaits after graduation, will there be any jobs? We want the state to care about our future.” Nazmul Kabir, a young entrepreneur from Khulna, highlighted the fragile healthcare system, saying: “People in villages cannot access even the most basic treatment. But equal healthcare for all is a fundamental right.”",politics
https://www.dhakatribune.com/bangladesh/politics/381424/bnp-s-nazrul-election-must-not-be-delayed-for-any,BNP's Nazrul: Election must not be delayed for any party’s convenience,"16 May 2025, 08:09 PM","He said their December election demand is logical and unchallenged BNP Senior leader Nazrul Islam Khan on Friday said the national election must not be delayed as the people’s fundamental right to vote cannot be compromised for the convenience of any political party or to give it time to reorganise. “Some may need time to organise their party, others may need time to gather allies and friends. That’s why the basic human rights of the people to vote will be delayed. This cannot happen,” he told in a discussion. The BNP leader said that they believe that their demand—to hold the election by December—is entirely logical and no one has been able to present any reasonable proposal or argument against it. “That is why I reiterate—there is no alternative to political power and no substitute for an elected government in addressing, confronting and resolving the various challenges facing this country. The sooner our interim government understands this, the better,” he said. Bangladesh Labour Party arranged the program titled ""Mawlana Abdul Matin’s Role in Building an Exploitation-Free Society"" at the Jatiya Press Club, marking the 29th death anniversary of Bangladesh Labour Party founder Maulana Abdul Matin.  Nazrul, a BNP Standing Committee member, questioned the logic behind delaying the national election, asking the interim government to explain the obstacles to holding the election by December. He pointed out that National Consensus Commission vice chair Professor Ali Riaz has recently expressed optimism that after discussions with all political parties, they will be able to reach a point by May where it will be clear which reform proposals all political parties agree upon and which proposals are subject to differing opinions. “If we can understand this by May, is it not possible by June… We put together the proposals on which we all agree and prepare a charter, and we all sign it and agree that the reforms should be implemented immediately,” the BNP leader said. Nazrul said the reforms which could be implemented through laws or ordinances should be carried out immediately, while those requiring constitutional amendments could be addressed by the next elected parliament. “If all political parties reached a consensus and signed a joint declaration, work would move forward based on that consensus. If such progress could be made by June—or even by July—he questioned what obstacle could possibly remain to prevent the election from being held by December,” he said.  The BNP leader questioned the logic behind delaying the national election beyond December, saying that neither the Election Commission nor political realities justify such a delay. He also mentioned that the Election Commission itself has said it can complete all preparations by June. Nazrul said BNP and its like-minded parties had long proposed comprehensive reform agendas—from Ziaur Rahman’s 19-point program to Tarique Rahman’s 27-point and the 31-point state reform plan announced in 2023. He also said BNP is not against reform but fully in favour of it, adding that reform is a continuous process, not something to be completed all at once.",politics
https://www.dhakatribune.com/bangladesh/politics/381415/bnp-raises-alarm-over-election-delay,BNP raises alarm over election delay,"16 May 2025, 05:25 PM","They allege that the interim government appears to be dragging its feet and showing no sign of preparing for the polls Though the BNP has consistently called for a national election and swift reforms, party leaders now fear that their December election deadline may quietly slip away. They allege that the interim government appears to be dragging its feet and showing no sign of preparing for the polls. Speaking to the media, several senior BNP leaders expressed concern that nine months after the formation of the interim government, its lack of focus on elections—alongside controversial moves such as allowing human corridors to Rakhine and outsourcing port operations—has raised serious doubts about its true intentions. In this context, they said, grassroots members are mounting pressure on the party leadership to take to the streets and compel the government to announce a clear election roadmap and hold the polls within this year. A BNP leader, requesting anonymity, said the party fears that the ban on Awami League activities, internal conflicts between the National Citizen Party (NCP) and Jamaat-e-Islami, the rise in unnecessary street protests, and the deteriorating law and order situation may further complicate the political landscape in the days ahead. He added that the party is also deeply concerned about the emerging political polarisation following the ban on Awami League activities and the suspension of its registration with the Election Commission. They suspect these developments may be part of a broader strategy—possibly involving both local and international actors—to prolong the tenure of the interim government. The BNP leader said the issues of election and reforms were discussed at their latest standing committee meeting, where most members expressed frustration over the lack of visible progress. He also noted that grassroots leaders and activists are increasingly pressuring the party to launch a movement demanding that the election be held by December. Three BNP Standing Committee members have recently voiced concern and anger over the delay. On Monday, senior BNP leader Mirza Abbas alleged that many suspicious foreigners are arriving in Bangladesh, accusing the interim government of serving foreign interests instead of the people’s. He further accused the government of orchestrating incidents to divert public attention from its failures and claimed that a deliberate effort is underway to eliminate the BNP. According to him, pro-BNP officials are being systematically replaced by those loyal to the Awami League or Jamaat-e-Islami in the administration and key government positions. A day earlier, BNP Standing Committee Member Salahuddin Ahmed said the party had repeatedly demanded that the Awami League, as a political entity, be brought to trial—but those demands were ignored. “Had the chief adviser addressed the matter then, the embarrassing incidents of the last two days—such as the Shahbagh demonstrations—could have been avoided,” he added. Claiming that people across the country are eager to vote in the next parliamentary election, he said: “We urge the chief adviser to announce a clear roadmap for the upcoming election. Otherwise, similar embarrassing situations may recur.” On Tuesday, BNP Standing Committee Member Amir Khasru Mahmud Chowdhury said that the party is ready to implement any reform proposals agreed upon through political consensus. “So, why the delay? Why are we still unaware of the status of the consensus? We’ve submitted our proposals. Now we’re waiting to see where the consensus stands—but there's still no clarity. What is causing this hesitation?” he asked. “You cannot hold the people hostage while discussing reforms that benefit only a select few. That time is over. The people of Bangladesh will no longer accept anything imposed by force,” he warned. He also lamented that individuals who once remained silent in fear of Sheikh Hasina are now dictating the reform agenda. “Every now and then, new distractions are introduced, reforms are dragged out, and the situation is kept deliberately unstable. It appears to be part of a larger conspiracy to indefinitely delay the election,” said another BNP Standing Committee member on condition of anonymity. He noted that the party is currently organizing youth rallies across all divisions to generate momentum and encourage the younger generation to engage in BNP politics. “Our divisional youth rally will culminate in a massive gathering in Dhaka on 28 May. From that platform, the BNP will deliver a strong message to the government, demanding that the election not be unnecessarily delayed,” the leader added. Contacted for comment, BNP Standing Committee Member Gayeshwar Chandra Roy said there is a clear effort to delay the election under various pretexts, including the reform process. “Such delays could lead to greater instability and allow the Awami League to reorganize and create chaos. If elections are postponed, the situation may spiral out of control,” he warned. He emphasized that the interim government's role is to restore the people’s mandate, but it seems to lack the will to do so. “We urge the government to present a clear electoral roadmap without further delay. The people—especially the youth—are eager to vote. A fair election must be held, and the reforms must be completed quickly,” he concluded.",politics
https://www.dhakatribune.com/bangladesh/politics/381411/massive-turnout-at-launch-of-ncp%E2%80%99s-youth-wing,NCP launches youth wing 'Jatiyo Jubo Shokti' with 131-member committee,"16 May 2025, 04:53 PM","Advocate Tarikul Islam has been appointed convener, Dr Jahedul Islam as member secretary National Citizen Party's student wing ""Jatiya Jubo Shakti"" announced its 131-member convening committee, aiming to play a leading role in the struggle to eradicate fascism, introduce a new dimension to Bangladesh's political arena, and abolish the concept of conventional youth politics marked by extortion and muscle power—ushering in a new political philosophy. ""Jatiya Jubo Shakti"" formally emerged on Friday, around 5pm, at the capital's Shaheed Abrar Fahad Avenue in Gulistan. Advocate Tarikul Islam has been appointed convener, Dr Jahedul Islam as member secretary, and Engineer Forhad Sohel as chief organizer of the youth wing. Nasiruddin Patwary, chief coordinator of the National Citizen Party (NCP), announced the top leaders of ""Jatiya Jubo Shakti."" Dr Jahedul Islam announced the rest of the convening committee. Akhter Hossain, NCP's member secretary, emphasized the need to ideologically expel Awami League politics from Bangladesh. ""We believe that National Youth Power will play a leading role in the struggle to ensure fascism never returns to Bangladesh,"" he said. He further noted that the top three leaders of Jatiya Jubo Shakti include a doctor, an engineer, and an advocate, and that leadership roles will not be limited to central figures alone. ""Rather, we hope that National Youth Power will work to ensure that all its leaders and activists across the country can reach the highest peaks of success in their professional lives,"" he added. He highlighted how the youth of Bangladesh have historically guided the masses. ""We hope that National Youth Power, along with all the youth of this country, will become the protective shield of Bangladesh's independence and sovereignty,"" he said. Nasiruddin Patwary referred to the event as a historic moment. He stated that the fascist system has not yet been eliminated and that the struggle must continue. ""The fight to establish a new order and a dignified state will be led by Bangladesh's future youth power, who will carry the flag of struggle in tomorrow’s Bangladesh,"" he said. He also reminisced about forming 'Gonotantrik Chhatra Shakti' during his student days—an organization that, he claimed, eventually helped topple the Awami League regime. Abdul Hannan Masud said that their youth wing will not operate merely as a band of enforcers, unlike conventional political parties. ""Our Youth Power will add a new dimension to politics, through which youth empowerment, training, and mobilization will strengthen the country’s economy, society, and path of transformation,"" he added. Titled ""Towards a Dignified Bangladesh and New Order: The Youth's Conviction"", the declaration outlines a new vision for youth-led political change. It states that ""the time has come to build a new political order and a new republic,"" presenting the youth wing as the vanguard of generational change. At the core of its platform is the Bangladesh Doctrine, described as “a sovereign state concept rooted in the nation’s history, geography, culture, economy, and people’s struggles.” It is explicitly “anti-fascist and anti-aggression,” prioritizing sovereignty independent of global powers. “We want politics of responsibility and compassion,” the declaration asserts, defining leadership as grounded in “responsibility, empathy, tolerance, and initiative to solve citizens’ problems.” Their economic vision focuses on justice and equality, promising a ""corruption-free and merit-based state structure,"" youth employment opportunities, and innovation support. The declaration places strong emphasis on women's leadership, stating: ""Young women are not just participants; they will be the face of leadership in the new republic. Reconstruction of society and the state will be in women’s hands."" Addressing challenges like unemployment, outdated education, and drug proliferation, National Youth Power demands state investment in creative employment and ethical education. Their central demand is for “a new political order and a new republic” with a new constitution that reflects the aspirations of the current generation. The declaration concludes: “We are not just the inheritance—we are the future.” National Youth Power commits to ensuring youth representation in politics, declaring: “Tomorrow’s parliament and tomorrow’s Bangladesh will belong to the youth, to the new.” They refer to the current era as Politics 4.0, describing themselves as Youth Generation 4.0—digitally adept and morally strong. They called on NGOs, development agencies, private sectors, government institutions, academia, and the media to join hands and build the future together.  ",politics
https://www.dhakatribune.com/bangladesh/politics/381409/bnp-s-anee-conspiracies-targeting-democratic,BNP’s Anee claims conspiracies are afoot against democracy,"16 May 2025, 04:09 PM","BNP Joint Secretary General Shahid Uddin Chowdhury Anee questions police action on JnU protesters BNP Joint Secretary General Shahid Uddin Chowdhury Anee has alleged that conspiracies are underway in the country to obstruct its democratic process. He made the comment while addressing a rally following his visit to monitor the grassroots leadership election process of the BNP through direct voting in Purba Laharkandi union of Lakshmipur Sadar upazila. In his address as the chief guest, Annie said: “Protests often take place at Shahbagh and Jamuna... No tear gas or baton charges are used by the police in these rallies or demonstrations. So why have students and teachers of Jagannath University been subjected to such attacks?"" ""Additionally, an adviser has been assaulted. All these incidents are part of a larger conspiracy aimed at undermining the democratic process"", he added. ""The country is now free from fascism and any issue can be resolved through dialogue at the negotiating table. Daily protests are taking place on various demands. “This is not a time for agitation, but for nation-building. The BNP’s 31-point proposal speaks of forming a government involving all anti-fascist parties and representing all sections and professions of people. However, an invisible force is working to prevent the country from advancing towards democracy. But this invisible force is gradually becoming visible. They are conspiring against the BNP.” Anee added: “There will be no more godfathers in Bangladesh. Under Sheikh Hasina’s fascist regime, godfathers emerged in various districts, through whom oppression and repression were inflicted upon the people.”",politics
https://www.dhakatribune.com/bangladesh/politics/381361/mirza-abbas-country-s-independence-sovereignty,Mirza Abbas: Bangladesh's sovereignty not safe under interim govt,"15 May 2025, 08:49 PM","Decisions on any corridors must be made by an elected government, says BNP leader Mirza Abbas  BNP Standing Committee Member Mirza Abbas has said the country’s independence and sovereignty are not safe in the hands of the interim government, claiming that Bangladesh’s territorial integrity is now under threat. Speaking as the chief guest at the launch of the BNP’s Comilla divisional organizational membership form distribution and renewal program held at the Comilla Shilpakala Academy on Thursday afternoon, he demanded that decisions regarding any corridor be made by an elected government. “The decision to give a corridor must come from an elected government — you are in no position to make such decisions,” he said, referring to the interim government. He added: “The government must clarify its stance on the Sajek and Saint Martin corridors.” Mirza Abbas also said: “The BNP is not involved in extortion or forceful occupation now; it is the associates of this government who are involved in extortion.” “The BNP’s good days have not yet returned. Previously, the Awami League was our only opponent; now BNP has many enemies. Our leader Tarique Rahman still has not returned to the country — he has not been able to,” he added.",politics
https://www.dhakatribune.com/bangladesh/politics/381350/bnp-alleges-political-motive-behind-shammo-murder,BNP alleges political motive behind Shammo murder,"15 May 2025, 07:13 PM","'What was the reason, and what wrong did Shammo commit to deserve such a fate?' BNP Senior Joint Secretary General Ruhul Kabir Rizvi on Thursday suspected that Dhaka University Jatiyatabadi Chhatra Dal (JCD) leader Shahriar Alam Shammo was killed for political reasons, as he raised his voice in favour of the national flag and anthem. “Shammo held a position in the AF Rahman Hall unit of Chhatra Dal. What was the reason, and what wrong did Shammo commit to deserve such a fate? The police have arrested three vagabonds. We believe there is a political motive behind this murder,” he said at a human chain programme. The BNP leader questioned, if there was no political motive, why would a well-groomed, gentle young man like Shammo be subjected to murder? “Why would vagabonds kill him? Who were Shammo’s political enemies? We are getting a few clues. So, identify these political enemies and bring them to justice immediately. Otherwise, the consequences will be dire,” he warned, pointing at the government. The Northern Region Students’ Forum organized the human chain in front of the Jatiya Press Club, demanding justice for the murder of Shahriar Alam Shammo, who hailed from Sirajganj district. Shammo, a student of Dhaka University’s Institute of Education and Research (IER) and the Literature and Publication Secretary of the Sir AF Rahman Hall unit of JCD, was stabbed to death near Suhrawardy Udyan around midnight on Tuesday. Just days ago, Rizvi said Shammo posted on Facebook in defence of the national anthem during a protest in Shahbagh demanding its ban. “Could this be why he was targeted?” he asked. “He posted in favour of the national anthem. He delivered a message against those protesting the anthem. Was this the reason for his killing?” he asked. The BNP leader drew parallels with the political killing of Abrar Fahad in 2019. “Just as Abrar was murdered for speaking against the neighbouring country’s aggression and water aggression, now Shammo has been killed for speaking in favour of the national anthem, the flag, or our independence. That’s why I said, there must be a political reason behind it.” He urged the police to thoroughly investigate the murder of the JCD leader, expressing doubt over the arrest of the three vagabonds. “Why are there still bodies lying on the campus? Why is there still blood on the campus? Why is there still bloodshed inside the university grounds? The associates of the Awami League are no longer in power,” he observed. Rizvi also criticised the Dhaka University Vice-Chancellor for allegedly mistreating JCD leaders who had approached him seeking justice for Shammo’s murder. “You became irritated, angry, and even addressed them disrespectfully. Why? Just because Shammo was from Chhatra Dal?” he questioned. “We know your political ideology. You and your proctor follow a specific belief and do not favour those who represent nationalist views on campus. If university authorities act like gang leaders trying to impose their ideology, then it is no longer a university,” he said. The BNP leader noted that a Vice-Chancellor may have personal beliefs, but when he becomes an administrator, he must act impartially. “If you try to enforce your ideology instead of ensuring peace, the campus will never be peaceful.” He also urged the interim government to run the country wisely and inclusively. “Look in all directions. If you try to impose one ideology or promote one party, the people will eventually not spare you.”",politics
